2015-09-26 11:43:50.259290,router,1.261 ms
2015-09-26 11:43:50.788418,bbc,14.611 ms
2015-09-26 11:43:50.801871,router,1.410 ms
2015-09-26 11:43:51.341497,bbc,20.213 ms
2015-09-26 11:43:51.354913,router,1.258 ms
2015-09-26 11:43:51.890762,bbc,21.722 ms
2015-09-26 11:43:51.904307,router,1.123 ms
2015-09-26 11:43:52.436190,bbc,13.224 ms
2015-09-26 11:43:52.449646,router,1.281 ms
2015-09-26 11:43:52.980922,bbc,12.541 ms
2015-09-26 11:43:52.995730,router,1.256 ms
2015-09-26 11:43:53.525073,bbc,12.790 ms
2015-09-26 11:43:53.538748,router,1.122 ms
2015-09-26 11:43:54.070558,bbc,13.751 ms
2015-09-26 11:43:54.084332,router,1.255 ms
2015-09-26 11:43:54.612628,bbc,12.806 ms
2015-09-26 11:43:54.627027,router,1.273 ms
2015-09-26 11:43:55.213596,bbc,50.699 ms
2015-09-26 11:43:55.225197,router,1.333 ms
2015-09-26 11:43:55.753381,bbc,13.768 ms
2015-09-26 11:43:55.766955,router,1.252 ms
2015-09-26 11:43:56.486204,bbc,208.532 ms
2015-09-26 11:43:56.497191,router,1.274 ms
2015-09-26 11:43:57.031424,bbc,12.741 ms
2015-09-26 11:43:57.118740,router,1.083 ms
2015-09-26 11:43:57.672618,bbc,42.168 ms
2015-09-26 11:43:57.685728,router,1.058 ms
2015-09-26 11:43:58.208920,bbc,12.720 ms
2015-09-26 11:43:58.222623,router,1.193 ms
2015-09-26 11:43:58.757882,bbc,21.343 ms
2015-09-26 11:43:58.767785,router,1.256 ms
2015-09-26 11:43:59.327254,bbc,12.170 ms
2015-09-26 11:43:59.337391,router,1.173 ms
2015-09-26 11:43:59.865353,bbc,13.364 ms
2015-09-26 11:43:59.875932,router,1.202 ms
2015-09-26 11:44:00.401840,bbc,13.335 ms
2015-09-26 11:44:00.415276,router,1.217 ms
2015-09-26 11:44:00.945245,bbc,13.763 ms
2015-09-26 11:44:00.960071,router,1.228 ms
2015-09-26 11:44:01.489269,bbc,13.205 ms
2015-09-26 11:44:01.499076,router,1.275 ms
2015-09-26 11:44:02.029980,bbc,14.213 ms
2015-09-26 11:44:02.044190,router,1.294 ms
2015-09-26 11:44:02.574971,bbc,12.926 ms
2015-09-26 11:44:02.589037,router,1.387 ms
2015-09-26 11:44:03.121203,bbc,12.654 ms
2015-09-26 11:44:03.134905,router,1.258 ms
2015-09-26 11:44:03.662724,bbc,13.311 ms
2015-09-26 11:44:03.677429,router,1.341 ms
2015-09-26 11:44:04.214041,bbc,16.799 ms
2015-09-26 11:44:04.227557,router,1.266 ms
2015-09-26 11:44:04.848439,bbc,102.307 ms
2015-09-26 11:44:04.859231,router,1.197 ms
2015-09-26 11:44:05.388913,bbc,13.352 ms
2015-09-26 11:44:05.398880,router,1.253 ms
2015-09-26 11:44:05.929257,bbc,12.672 ms
2015-09-26 11:44:05.942941,router,1.281 ms
2015-09-26 11:44:06.473187,bbc,13.070 ms
2015-09-26 11:44:06.482910,router,1.213 ms
2015-09-26 11:44:07.012997,bbc,13.448 ms
2015-09-26 11:44:07.026464,router,1.333 ms
2015-09-26 11:44:07.557410,bbc,13.132 ms
2015-09-26 11:44:07.571205,router,1.409 ms
2015-09-26 11:44:08.101455,bbc,13.196 ms
2015-09-26 11:44:08.114860,router,1.255 ms
2015-09-26 11:44:08.648567,bbc,13.627 ms
2015-09-26 11:44:08.662257,router,1.324 ms
2015-09-26 11:44:09.186727,bbc,12.911 ms
2015-09-26 11:44:09.198579,router,1.225 ms
2015-09-26 11:44:09.729392,bbc,12.784 ms
2015-09-26 11:44:09.742588,router,1.329 ms
2015-09-26 11:44:10.274477,bbc,13.314 ms
2015-09-26 11:44:10.288537,router,1.259 ms
