2015-09-26 12:09:51.334386,router,0.954 ms
2015-09-26 12:09:51.866682,bbc,14.421 ms
2015-09-26 12:09:51.879502,router,0.915 ms
2015-09-26 12:09:52.412266,bbc,14.619 ms
2015-09-26 12:09:52.426029,router,0.899 ms
2015-09-26 12:09:52.958908,bbc,14.675 ms
2015-09-26 12:09:52.972263,router,0.720 ms
2015-09-26 12:09:53.533453,bbc,48.307 ms
2015-09-26 12:09:53.546828,router,0.709 ms
2015-09-26 12:09:54.077677,bbc,13.612 ms
2015-09-26 12:09:54.090614,router,0.962 ms
2015-09-26 12:09:54.621886,bbc,13.444 ms
2015-09-26 12:09:54.634907,router,1.017 ms
2015-09-26 12:09:55.164078,bbc,14.161 ms
2015-09-26 12:09:55.177793,router,0.943 ms
2015-09-26 12:09:55.710503,bbc,14.679 ms
2015-09-26 12:09:55.723697,router,0.886 ms
2015-09-26 12:09:56.254597,bbc,14.243 ms
2015-09-26 12:09:56.264376,router,0.924 ms
2015-09-26 12:09:56.795599,bbc,14.324 ms
2015-09-26 12:09:56.807869,router,0.879 ms
2015-09-26 12:09:57.339347,bbc,14.321 ms
2015-09-26 12:09:57.353257,router,0.805 ms
2015-09-26 12:09:57.881368,bbc,13.847 ms
2015-09-26 12:09:57.895084,router,0.908 ms
2015-09-26 12:09:58.424683,bbc,14.541 ms
2015-09-26 12:09:58.438097,router,0.803 ms
2015-09-26 12:09:58.971374,bbc,14.750 ms
2015-09-26 12:09:58.984216,router,0.891 ms
2015-09-26 12:09:59.510823,bbc,13.842 ms
2015-09-26 12:09:59.522930,router,0.907 ms
2015-09-26 12:10:00.050474,bbc,14.419 ms
2015-09-26 12:10:00.060064,router,0.872 ms
2015-09-26 12:10:00.591609,bbc,14.114 ms
2015-09-26 12:10:00.604716,router,1.249 ms
2015-09-26 12:10:01.136100,bbc,13.662 ms
2015-09-26 12:10:01.149820,router,0.905 ms
2015-09-26 12:10:01.725902,bbc,58.466 ms
2015-09-26 12:10:01.739199,router,0.953 ms
2015-09-26 12:10:02.267514,bbc,14.480 ms
2015-09-26 12:10:02.280929,router,0.939 ms
2015-09-26 12:10:02.808701,bbc,14.247 ms
2015-09-26 12:10:02.818174,router,0.883 ms
2015-09-26 12:10:03.350461,bbc,14.449 ms
2015-09-26 12:10:03.363489,router,0.937 ms
2015-09-26 12:10:03.896158,bbc,14.365 ms
2015-09-26 12:10:03.909722,router,0.935 ms
2015-09-26 12:10:04.440419,bbc,13.936 ms
2015-09-26 12:10:04.453730,router,0.906 ms
2015-09-26 12:10:04.982710,bbc,14.471 ms
2015-09-26 12:10:04.995113,router,0.696 ms
2015-09-26 12:10:05.554686,bbc,14.076 ms
2015-09-26 12:10:05.567765,router,0.729 ms
2015-09-26 12:10:06.154614,bbc,13.380 ms
2015-09-26 12:10:06.168707,router,0.637 ms
2015-09-26 12:10:06.719172,bbc,12.985 ms
2015-09-26 12:10:06.732440,router,0.915 ms
2015-09-26 12:10:07.261543,bbc,14.485 ms
2015-09-26 12:10:07.275318,router,0.893 ms
2015-09-26 12:10:07.801276,bbc,13.810 ms
2015-09-26 12:10:07.814529,router,0.891 ms
2015-09-26 12:10:08.344111,bbc,14.420 ms
2015-09-26 12:10:08.353731,router,0.943 ms
2015-09-26 12:10:08.881521,bbc,14.241 ms
2015-09-26 12:10:08.894656,router,0.931 ms
2015-09-26 12:10:09.426763,bbc,14.312 ms
2015-09-26 12:10:09.440232,router,0.864 ms
2015-09-26 12:10:09.966788,bbc,13.536 ms
2015-09-26 12:10:09.980345,router,0.955 ms
2015-09-26 12:10:10.508316,bbc,14.846 ms
2015-09-26 12:10:10.521804,router,1.047 ms
2015-09-26 12:10:11.052376,bbc,14.132 ms
2015-09-26 12:10:11.065483,router,0.904 ms
2015-09-26 12:10:11.601617,bbc,17.058 ms
2015-09-26 12:10:11.614663,router,0.879 ms
2015-09-26 12:10:12.143255,bbc,14.432 ms
2015-09-26 12:10:12.156432,router,0.886 ms
2015-09-26 12:10:12.690309,bbc,15.636 ms
2015-09-26 12:10:12.704372,router,0.878 ms
2015-09-26 12:10:13.234820,bbc,13.625 ms
2015-09-26 12:10:13.248965,router,1.863 ms
2015-09-26 12:10:13.780213,bbc,14.914 ms
2015-09-26 12:10:13.793877,router,1.295 ms
2015-09-26 12:10:14.320210,bbc,14.085 ms
2015-09-26 12:10:14.333642,router,0.930 ms
2015-09-26 12:10:14.866174,bbc,13.822 ms
2015-09-26 12:10:14.879215,router,0.878 ms
2015-09-26 12:10:15.412691,bbc,14.578 ms
2015-09-26 12:10:15.426138,router,0.904 ms
2015-09-26 12:10:15.957881,bbc,14.368 ms
2015-09-26 12:10:15.971573,router,0.905 ms
2015-09-26 12:10:16.501478,bbc,14.354 ms
2015-09-26 12:10:16.515279,router,1.514 ms
2015-09-26 12:10:17.043470,bbc,14.406 ms
2015-09-26 12:10:17.053864,router,0.864 ms
2015-09-26 12:10:17.585727,bbc,14.334 ms
2015-09-26 12:10:17.599048,router,0.960 ms
2015-09-26 12:10:18.130490,bbc,14.587 ms
2015-09-26 12:10:18.143896,router,0.977 ms
2015-09-26 12:10:18.676002,bbc,13.753 ms
2015-09-26 12:10:18.689248,router,0.864 ms
2015-09-26 12:10:19.217772,bbc,14.375 ms
2015-09-26 12:10:19.231622,router,0.957 ms
2015-09-26 12:10:19.759669,bbc,13.542 ms
2015-09-26 12:10:19.772753,router,0.908 ms
2015-09-26 12:10:20.300792,bbc,12.889 ms
2015-09-26 12:10:20.314336,router,0.933 ms
2015-09-26 12:10:20.848962,bbc,13.976 ms
2015-09-26 12:10:20.861368,router,0.809 ms
2015-09-26 12:10:21.427351,bbc,13.942 ms
2015-09-26 12:10:21.441559,router,0.804 ms
2015-09-26 12:10:21.974391,bbc,13.893 ms
2015-09-26 12:10:21.988548,router,0.984 ms
2015-09-26 12:10:22.520674,bbc,14.092 ms
2015-09-26 12:10:22.533911,router,1.279 ms
2015-09-26 12:10:23.062850,bbc,13.634 ms
2015-09-26 12:10:23.076316,router,0.854 ms
2015-09-26 12:10:23.607845,bbc,14.057 ms
2015-09-26 12:10:23.620997,router,0.938 ms
2015-09-26 12:10:24.148533,bbc,14.247 ms
2015-09-26 12:10:24.157919,router,0.871 ms
2015-09-26 12:10:24.685248,bbc,13.560 ms
2015-09-26 12:10:24.698515,router,0.935 ms
2015-09-26 12:10:25.228330,bbc,14.109 ms
2015-09-26 12:10:25.241655,router,0.905 ms
2015-09-26 12:10:25.769820,bbc,14.548 ms
2015-09-26 12:10:25.781720,router,0.926 ms
2015-09-26 12:10:26.310553,bbc,14.648 ms
2015-09-26 12:10:26.324447,router,0.943 ms
2015-09-26 12:10:26.857424,bbc,14.101 ms
2015-09-26 12:10:26.871231,router,0.940 ms
2015-09-26 12:10:27.396554,bbc,14.419 ms
2015-09-26 12:10:27.410373,router,0.869 ms
2015-09-26 12:10:27.935976,bbc,13.578 ms
2015-09-26 12:10:27.947251,router,0.866 ms
2015-09-26 12:10:28.479717,bbc,14.015 ms
2015-09-26 12:10:28.492932,router,0.920 ms
2015-09-26 12:10:29.023757,bbc,13.434 ms
2015-09-26 12:10:29.036935,router,0.901 ms
2015-09-26 12:10:29.567948,bbc,14.191 ms
2015-09-26 12:10:29.581630,router,0.977 ms
2015-09-26 12:10:30.114191,bbc,13.720 ms
2015-09-26 12:10:30.126388,router,0.894 ms
2015-09-26 12:10:30.654908,bbc,14.396 ms
2015-09-26 12:10:30.668429,router,0.938 ms
