2015-09-26 11:46:35.798722,bbc,15.091 ms
2015-09-26 11:46:35.810893,router,3.611 ms
2015-09-26 11:46:36.339549,bbc,14.792 ms
2015-09-26 11:46:36.354780,router,2.846 ms
2015-09-26 11:46:36.886327,bbc,13.417 ms
2015-09-26 11:46:36.900604,router,1.961 ms
2015-09-26 11:46:37.434911,bbc,16.344 ms
2015-09-26 11:46:37.449992,router,2.426 ms
2015-09-26 11:46:37.987785,bbc,13.865 ms
2015-09-26 11:46:38.005762,router,1.955 ms
2015-09-26 11:46:38.546673,bbc,16.731 ms
2015-09-26 11:46:38.557549,router,1.947 ms
2015-09-26 11:46:39.089615,bbc,13.585 ms
2015-09-26 11:46:39.101151,router,2.585 ms
2015-09-26 11:46:39.628769,bbc,13.445 ms
2015-09-26 11:46:39.641011,router,2.558 ms
2015-09-26 11:46:40.170728,bbc,14.987 ms
2015-09-26 11:46:40.185688,router,1.967 ms
2015-09-26 11:46:40.717535,bbc,13.705 ms
2015-09-26 11:46:40.731395,router,2.640 ms
2015-09-26 11:46:41.262825,bbc,15.086 ms
2015-09-26 11:46:41.277411,router,1.863 ms
2015-09-26 11:46:41.806829,bbc,14.022 ms
2015-09-26 11:46:41.822145,router,2.610 ms
2015-09-26 11:46:42.349337,bbc,13.946 ms
2015-09-26 11:46:42.363610,router,1.990 ms
2015-09-26 11:46:42.892915,bbc,14.118 ms
2015-09-26 11:46:42.909823,router,3.453 ms
2015-09-26 11:46:43.437625,bbc,14.519 ms
2015-09-26 11:46:43.451780,router,2.526 ms
2015-09-26 11:46:43.980369,bbc,13.650 ms
2015-09-26 11:46:43.994832,router,2.104 ms
2015-09-26 11:46:44.529006,bbc,15.996 ms
2015-09-26 11:46:44.540235,router,2.661 ms
2015-09-26 11:46:45.071811,bbc,13.769 ms
2015-09-26 11:46:45.083121,router,2.145 ms
2015-09-26 11:46:45.614473,bbc,12.781 ms
2015-09-26 11:46:45.628148,router,1.910 ms
2015-09-26 11:46:46.157197,bbc,15.233 ms
2015-09-26 11:46:46.172660,router,2.621 ms
2015-09-26 11:46:46.702084,bbc,15.106 ms
2015-09-26 11:46:46.716282,router,2.255 ms
2015-09-26 11:46:47.245357,bbc,13.720 ms
2015-09-26 11:46:47.256676,router,2.656 ms
2015-09-26 11:46:47.789906,bbc,14.612 ms
2015-09-26 11:46:47.805259,router,3.490 ms
2015-09-26 11:46:48.336885,bbc,13.958 ms
2015-09-26 11:46:48.350952,router,2.202 ms
2015-09-26 11:46:48.894052,bbc,29.182 ms
2015-09-26 11:46:48.908451,router,1.862 ms
2015-09-26 11:46:49.440287,bbc,13.583 ms
2015-09-26 11:46:49.454963,router,1.971 ms
2015-09-26 11:46:49.984476,bbc,13.729 ms
2015-09-26 11:46:49.996315,router,1.930 ms
2015-09-26 11:46:50.521975,bbc,13.143 ms
2015-09-26 11:46:50.536903,router,1.920 ms
2015-09-26 11:46:51.068430,bbc,13.480 ms
2015-09-26 11:46:51.083233,router,2.563 ms
2015-09-26 11:46:51.610571,bbc,13.748 ms
2015-09-26 11:46:51.625797,router,2.887 ms
2015-09-26 11:46:52.155787,bbc,13.454 ms
2015-09-26 11:46:52.170321,router,2.464 ms
2015-09-26 11:46:52.703666,bbc,14.560 ms
2015-09-26 11:46:52.721181,router,3.592 ms
2015-09-26 11:46:53.251185,bbc,16.498 ms
2015-09-26 11:46:53.264269,router,1.788 ms
2015-09-26 11:46:53.793789,bbc,13.420 ms
2015-09-26 11:46:53.805979,router,3.056 ms
2015-09-26 11:46:54.334071,bbc,14.477 ms
2015-09-26 11:46:54.349093,router,2.508 ms
2015-09-26 11:46:54.890465,bbc,22.486 ms
2015-09-26 11:46:54.905270,router,2.570 ms
2015-09-26 11:46:55.437553,bbc,15.416 ms
2015-09-26 11:46:55.450165,router,3.437 ms
2015-09-26 11:46:55.996476,bbc,24.508 ms
2015-09-26 11:46:56.012451,router,1.874 ms
2015-09-26 11:46:56.538535,bbc,13.508 ms
2015-09-26 11:46:56.551426,router,2.222 ms
2015-09-26 11:46:57.083088,bbc,14.784 ms
2015-09-26 11:46:57.097102,router,4.091 ms
2015-09-26 11:46:57.629285,bbc,14.565 ms
2015-09-26 11:46:57.643879,router,2.020 ms
2015-09-26 11:46:58.173091,bbc,15.561 ms
2015-09-26 11:46:58.187449,router,1.989 ms
2015-09-26 11:46:58.721688,bbc,16.837 ms
2015-09-26 11:46:58.736380,router,1.830 ms
2015-09-26 11:46:59.266593,bbc,14.130 ms
2015-09-26 11:46:59.281813,router,2.608 ms
2015-09-26 11:46:59.810058,bbc,16.043 ms
2015-09-26 11:46:59.821359,router,2.531 ms
2015-09-26 11:47:00.354304,bbc,16.077 ms
2015-09-26 11:47:00.371890,router,5.015 ms
2015-09-26 11:47:00.901917,bbc,15.730 ms
2015-09-26 11:47:00.916362,router,2.521 ms
2015-09-26 11:47:01.449317,bbc,15.524 ms
2015-09-26 11:47:01.464859,router,3.269 ms
2015-09-26 11:47:01.993196,bbc,13.055 ms
2015-09-26 11:47:02.010317,router,3.988 ms
2015-09-26 11:47:02.610997,bbc,82.388 ms
2015-09-26 11:47:02.626573,router,1.950 ms
2015-09-26 11:47:03.159372,bbc,14.190 ms
2015-09-26 11:47:03.174300,router,2.539 ms
2015-09-26 11:47:03.703461,bbc,16.281 ms
2015-09-26 11:47:03.718116,router,2.485 ms
2015-09-26 11:47:04.252603,bbc,15.650 ms
2015-09-26 11:47:04.267474,router,2.432 ms
2015-09-26 11:47:04.797157,bbc,14.753 ms
2015-09-26 11:47:04.811716,router,2.016 ms
2015-09-26 11:47:05.339463,bbc,15.093 ms
2015-09-26 11:47:05.355192,router,2.665 ms
2015-09-26 11:47:05.889305,bbc,14.876 ms
2015-09-26 11:47:05.903155,router,1.936 ms
2015-09-26 11:47:06.435317,bbc,16.088 ms
2015-09-26 11:47:06.449572,router,1.926 ms
2015-09-26 11:47:06.980049,bbc,15.560 ms
2015-09-26 11:47:06.994347,router,1.919 ms
2015-09-26 11:47:07.528100,bbc,15.536 ms
2015-09-26 11:47:07.542841,router,1.850 ms
2015-09-26 11:47:08.074426,bbc,14.152 ms
2015-09-26 11:47:08.088008,router,1.939 ms
2015-09-26 11:47:08.617321,bbc,15.437 ms
2015-09-26 11:47:08.631796,router,1.934 ms
2015-09-26 11:47:09.166901,bbc,16.349 ms
2015-09-26 11:47:09.180668,router,2.415 ms
2015-09-26 11:47:09.716015,bbc,16.055 ms
2015-09-26 11:47:09.731488,router,2.286 ms
2015-09-26 11:47:10.263652,bbc,13.898 ms
2015-09-26 11:47:10.278695,router,2.943 ms
2015-09-26 11:47:10.821882,bbc,24.061 ms
2015-09-26 11:47:10.836847,router,2.313 ms
2015-09-26 11:47:11.364866,bbc,13.317 ms
2015-09-26 11:47:11.376064,router,1.882 ms
2015-09-26 11:47:11.907934,bbc,16.532 ms
2015-09-26 11:47:11.919523,router,1.767 ms
2015-09-26 11:47:12.462397,bbc,29.711 ms
2015-09-26 11:47:12.473566,router,1.912 ms
