2015-09-26 12:11:53.543234,router,2.465 ms
2015-09-26 12:11:54.077578,bbc,16.454 ms
2015-09-26 12:11:54.092179,router,2.497 ms
2015-09-26 12:11:54.628115,bbc,16.852 ms
2015-09-26 12:11:54.643061,router,2.121 ms
2015-09-26 12:11:55.183274,bbc,26.153 ms
2015-09-26 12:11:55.196935,router,1.555 ms
2015-09-26 12:11:55.736301,bbc,22.262 ms
2015-09-26 12:11:55.751957,router,2.017 ms
2015-09-26 12:11:56.309807,bbc,16.378 ms
2015-09-26 12:11:56.323680,router,1.635 ms
2015-09-26 12:11:56.873440,bbc,33.841 ms
2015-09-26 12:11:56.887590,router,1.853 ms
2015-09-26 12:11:57.421122,bbc,15.153 ms
2015-09-26 12:11:57.433497,router,3.800 ms
2015-09-26 12:11:57.965041,bbc,15.594 ms
2015-09-26 12:11:57.979262,router,1.881 ms
2015-09-26 12:11:58.510438,bbc,16.385 ms
2015-09-26 12:11:58.525326,router,2.336 ms
2015-09-26 12:11:59.057706,bbc,16.716 ms
2015-09-26 12:11:59.073222,router,2.437 ms
2015-09-26 12:11:59.608431,bbc,16.783 ms
2015-09-26 12:11:59.623034,router,2.050 ms
2015-09-26 12:12:00.158034,bbc,16.067 ms
2015-09-26 12:12:00.171890,router,2.068 ms
2015-09-26 12:12:00.804453,bbc,113.891 ms
2015-09-26 12:12:00.817413,router,2.462 ms
2015-09-26 12:12:01.348590,bbc,16.044 ms
2015-09-26 12:12:01.362903,router,2.098 ms
2015-09-26 12:12:01.891599,bbc,15.477 ms
2015-09-26 12:12:01.905697,router,1.556 ms
2015-09-26 12:12:02.439435,bbc,15.346 ms
2015-09-26 12:12:02.449613,router,1.474 ms
2015-09-26 12:12:02.977424,bbc,17.797 ms
2015-09-26 12:12:02.992402,router,2.995 ms
2015-09-26 12:12:03.527609,bbc,16.644 ms
2015-09-26 12:12:03.542350,router,2.571 ms
2015-09-26 12:12:04.072953,bbc,15.030 ms
2015-09-26 12:12:04.088121,router,2.697 ms
2015-09-26 12:12:04.622970,bbc,17.389 ms
2015-09-26 12:12:04.637297,router,3.141 ms
2015-09-26 12:12:05.169323,bbc,18.287 ms
2015-09-26 12:12:05.185977,router,3.638 ms
2015-09-26 12:12:05.715976,bbc,14.417 ms
2015-09-26 12:12:05.730167,router,2.096 ms
2015-09-26 12:12:06.260828,bbc,17.479 ms
2015-09-26 12:12:06.275175,router,2.134 ms
2015-09-26 12:12:06.811292,bbc,18.206 ms
2015-09-26 12:12:06.826015,router,2.161 ms
2015-09-26 12:12:07.363325,bbc,20.317 ms
2015-09-26 12:12:07.377828,router,2.082 ms
2015-09-26 12:12:07.945597,bbc,17.017 ms
2015-09-26 12:12:07.993825,router,2.594 ms
2015-09-26 12:12:08.529361,bbc,18.666 ms
2015-09-26 12:12:08.543735,router,1.980 ms
2015-09-26 12:12:09.079675,bbc,17.079 ms
2015-09-26 12:12:09.093640,router,2.154 ms
2015-09-26 12:12:09.628579,bbc,16.365 ms
2015-09-26 12:12:09.643715,router,2.273 ms
2015-09-26 12:12:10.169954,bbc,16.314 ms
2015-09-26 12:12:10.183546,router,1.689 ms
2015-09-26 12:12:10.718974,bbc,17.042 ms
2015-09-26 12:12:10.733532,router,1.717 ms
2015-09-26 12:12:11.264078,bbc,16.316 ms
2015-09-26 12:12:11.277413,router,1.646 ms
2015-09-26 12:12:11.807956,bbc,15.624 ms
2015-09-26 12:12:11.822454,router,1.940 ms
2015-09-26 12:12:12.354373,bbc,15.295 ms
2015-09-26 12:12:12.369379,router,2.626 ms
2015-09-26 12:12:12.907496,bbc,19.670 ms
2015-09-26 12:12:12.923258,router,3.384 ms
2015-09-26 12:12:13.459523,bbc,18.015 ms
2015-09-26 12:12:13.475160,router,2.185 ms
2015-09-26 12:12:14.007680,bbc,18.649 ms
2015-09-26 12:12:14.022251,router,2.484 ms
2015-09-26 12:12:14.555032,bbc,15.748 ms
2015-09-26 12:12:14.570105,router,2.652 ms
2015-09-26 12:12:15.102769,bbc,17.751 ms
2015-09-26 12:12:15.127206,router,11.192 ms
2015-09-26 12:12:15.657307,bbc,18.004 ms
2015-09-26 12:12:15.672014,router,2.113 ms
2015-09-26 12:12:16.206523,bbc,17.319 ms
2015-09-26 12:12:16.220886,router,2.131 ms
2015-09-26 12:12:16.757004,bbc,18.191 ms
2015-09-26 12:12:16.772813,router,2.934 ms
2015-09-26 12:12:17.307198,bbc,20.842 ms
2015-09-26 12:12:17.317929,router,2.259 ms
2015-09-26 12:12:17.850158,bbc,18.138 ms
2015-09-26 12:12:17.864894,router,2.035 ms
2015-09-26 12:12:18.399654,bbc,17.377 ms
2015-09-26 12:12:18.415027,router,2.880 ms
2015-09-26 12:12:18.949802,bbc,16.859 ms
2015-09-26 12:12:18.964717,router,2.246 ms
2015-09-26 12:12:19.499950,bbc,16.257 ms
2015-09-26 12:12:19.514867,router,2.797 ms
2015-09-26 12:12:20.045097,bbc,17.203 ms
2015-09-26 12:12:20.055563,router,2.093 ms
2015-09-26 12:12:20.586510,bbc,16.401 ms
2015-09-26 12:12:20.602651,router,2.554 ms
2015-09-26 12:12:21.133723,bbc,17.111 ms
2015-09-26 12:12:21.148646,router,2.817 ms
2015-09-26 12:12:22.221121,bbc,557.929 ms
2015-09-26 12:12:22.235601,router,2.389 ms
2015-09-26 12:12:22.963113,bbc,214.029 ms
2015-09-26 12:12:22.973356,router,1.752 ms
2015-09-26 12:12:23.753614,bbc,268.100 ms
2015-09-26 12:12:23.767349,router,1.903 ms
2015-09-26 12:12:24.430808,bbc,145.500 ms
2015-09-26 12:12:24.446245,router,3.073 ms
2015-09-26 12:12:25.101566,bbc,143.994 ms
2015-09-26 12:12:25.113860,router,3.450 ms
2015-09-26 12:12:25.642754,bbc,15.099 ms
2015-09-26 12:12:25.789273,router,134.315 ms
2015-09-26 12:12:26.369311,bbc,65.280 ms
2015-09-26 12:12:26.381008,router,1.883 ms
2015-09-26 12:12:26.938392,bbc,40.218 ms
2015-09-26 12:12:26.952539,router,2.550 ms
2015-09-26 12:12:27.532198,bbc,65.039 ms
2015-09-26 12:12:27.683716,router,139.650 ms
2015-09-26 12:12:28.265390,bbc,65.546 ms
2015-09-26 12:12:28.279495,router,1.756 ms
2015-09-26 12:12:28.814352,bbc,16.838 ms
2015-09-26 12:12:28.828671,router,1.849 ms
2015-09-26 12:12:29.364130,bbc,17.671 ms
2015-09-26 12:12:29.380484,router,4.060 ms
2015-09-26 12:12:29.910032,bbc,15.478 ms
2015-09-26 12:12:29.922510,router,1.741 ms
2015-09-26 12:12:30.456910,bbc,16.818 ms
2015-09-26 12:12:30.472436,router,2.567 ms
2015-09-26 12:12:31.002507,bbc,14.991 ms
2015-09-26 12:12:31.020119,router,5.429 ms
2015-09-26 12:12:31.552999,bbc,15.477 ms
2015-09-26 12:12:31.568177,router,2.793 ms
2015-09-26 12:12:32.100252,bbc,15.320 ms
2015-09-26 12:12:32.113366,router,2.680 ms
2015-09-26 12:12:32.649162,bbc,16.746 ms
2015-09-26 12:12:32.661262,router,2.446 ms
2015-09-26 12:12:33.193112,bbc,18.793 ms
2015-09-26 12:12:33.206195,router,3.430 ms
2015-09-26 12:12:33.741276,bbc,17.855 ms
2015-09-26 12:12:33.755910,router,2.798 ms
2015-09-26 12:12:34.287838,bbc,16.483 ms
2015-09-26 12:12:34.303037,router,2.560 ms
2015-09-26 12:12:34.831070,bbc,15.676 ms
2015-09-26 12:12:34.845655,router,1.763 ms
2015-09-26 12:12:35.377193,bbc,16.544 ms
2015-09-26 12:12:35.388902,router,2.713 ms
2015-09-26 12:12:35.920411,bbc,15.620 ms
2015-09-26 12:12:35.935713,router,2.247 ms
2015-09-26 12:12:36.466416,bbc,16.747 ms
2015-09-26 12:12:36.480656,router,1.767 ms
2015-09-26 12:12:37.015130,bbc,16.032 ms
2015-09-26 12:12:37.029747,router,2.714 ms
2015-09-26 12:12:37.566076,bbc,18.242 ms
2015-09-26 12:12:37.581613,router,2.684 ms
2015-09-26 12:12:38.110422,bbc,14.495 ms
2015-09-26 12:12:38.123555,router,3.783 ms
2015-09-26 12:12:38.657084,bbc,17.538 ms
2015-09-26 12:12:38.669552,router,2.735 ms
2015-09-26 12:12:39.198507,bbc,15.324 ms
2015-09-26 12:12:39.211327,router,3.249 ms
2015-09-26 12:12:39.740790,bbc,16.592 ms
2015-09-26 12:12:39.754407,router,2.561 ms
2015-09-26 12:12:40.282216,bbc,16.570 ms
2015-09-26 12:12:40.296502,router,1.771 ms
2015-09-26 12:12:40.832212,bbc,16.908 ms
2015-09-26 12:12:40.848927,router,3.334 ms
2015-09-26 12:12:41.383269,bbc,15.120 ms
2015-09-26 12:12:41.396102,router,2.221 ms
2015-09-26 12:12:41.925547,bbc,16.742 ms
2015-09-26 12:12:41.938037,router,1.899 ms
